cs_year,date_occur,crime,description,ileads_address,ileads_street,address,address_norm
2015,06/23/2015 02:39,10000,HOMICIDE,2006,SALISBURY ST,2006 SALISBURY ST,2006 Salisbury St
2015,06/23/2015 23:20,10000,HOMICIDE,1951,PRESIDENT ST,1951 PRESIDENT ST,1951 President St
2015,06/26/2015 08:51,10000,HOMICIDE,2922,GEYER AVE,2922 GEYER AVE,2922 Geyer Ave
2015,06/26/2015 15:34,10000,HOMICIDE,5115,PALM ST,5115 PALM ST,5115 Palm St
2015,06/28/2015 13:04,10000,HOMICIDE,6032,SUBURBAN AVE,6032 SUBURBAN AVE,6032 Suburban Ave
2015,06/28/2015 17:06,10000,HOMICIDE,2234,BENTON ST,2234 BENTON ST,2234 Benton St
2015,06/29/2015 11:58,10000,HOMICIDE,2525,SEMPLE AVE,2525 SEMPLE AVE,2525 Semple Ave
2015,06/29/2015 16:25,10000,HOMICIDE,3801,SULLIVAN AVE,3801 SULLIVAN AVE,3801 Sullivan Ave
2015,07/03/2015 01:24,10000,HOMICIDE,5206,SAINT LOUIS AVE,5206 SAINT LOUIS AVE,5206 Saint Louis Ave
2015,07/08/2015 13:24,10000,HOMICIDE,4335,N NEWSTEAD AVE,4335 N NEWSTEAD AVE,4335 N Newstead Ave
2015,07/10/2015 20:42,10000,HOMICIDE,1325,N GARRISON AVE,1325 N GARRISON AVE,1325 N Garrison Ave
2015,07/13/2015 19:30,10000,HOMICIDE,5815,LOTUS AVE,5815 LOTUS AVE,5815 Lotus Ave
2015,07/14/2015 00:50,10000,HOMICIDE,3543,BINGHAM AVE,3543 BINGHAM AVE,3543 Bingham Ave
2015,07/16/2015 18:36,10000,HOMICIDE,3899,NATURAL BRIDGE AVE,3899 NATURAL BRIDGE AVE,3899 Natural Bridge Ave
2015,07/16/2015 22:00,10000,HOMICIDE,732,THRUSH,732 THRUSH,732 Thrush
2015,07/19/2015 00:50,10000,HOMICIDE,4102,WARNE AVE,4102 WARNE AVE,4102 Warne Ave
2015,07/19/2015 02:44,10000,HOMICIDE,1547,SOUTH 7TH ST,1547 SOUTH 7TH ST,1547 South 7th St
2015,07/19/2015 03:45,10000,HOMICIDE,500,N 13TH ST,500 N 13TH ST,500 N 13th St
2015,07/19/2015 22:30,10000,HOMICIDE,4520,N EUCLID AVE,4520 N EUCLID AVE,4520 N Euclid Ave
2015,07/19/2015 23:45,10000,HOMICIDE,3645,FINNEY AVE,3645 FINNEY AVE,3645 Finney Ave
2015,07/20/2015 02:35,10000,HOMICIDE,5420,RUSKIN AVE,5420 RUSKIN AVE,5420 Ruskin Ave
2015,07/20/2015 02:35,10000,HOMICIDE,5420,RUSKIN AVE,5420 RUSKIN AVE,5420 Ruskin Ave
2015,07/20/2015 21:15,10000,HOMICIDE,4213,N NEWSTEAD AVE,4213 N NEWSTEAD AVE,4213 N Newstead Ave
2015,07/25/2015 02:55,10000,HOMICIDE,3026,WHITTIER ST,3026 WHITTIER ST,3026 Whittier St
2015,07/25/2015 08:20,10000,HOMICIDE,2129,E COLLEGE AVE,2129 E COLLEGE AVE,2129 E College Ave
2015,07/26/2015 02:45,10000,HOMICIDE,3007,N NEWSTEAD AVE,3007 N NEWSTEAD AVE,3007 N Newstead Ave
2015,07/26/2015 21:42,10000,HOMICIDE,1402,GRANVILLE PL,1402 GRANVILLE PL,1402 Granville Pl
2015,07/26/2015 21:42,10000,HOMICIDE,1402,GRANVILLE PL,1402 GRANVILLE PL,1402 Granville Pl
2015,8/2/2015 4:30,10000,HOMICIDE,2531,SEMPLE AVE,2531 SEMPLE AVE,2531 Semple Ave
2015,8/2/2015 5:15,10000,HOMICIDE,5920,ERA AVE,5920 ERA AVE,5920 Era Ave
2015,8/3/2015 1:05,10000,HOMICIDE,4100,BINGHAM AVE,4100 BINGHAM AVE,4100 Bingham Ave
2015,8/3/2015 21:25,10000,HOMICIDE,4102,NEBRASKA AVE,4102 NEBRASKA AVE,4102 Nebraska Ave
2015,8/4/2015 19:45,10000,HOMICIDE,4748,GREER AVE,4748 GREER AVE,4748 Greer Ave
2015,8/4/2015 23:13,10000,HOMICIDE,2545,SEMPLE AVE,2545 SEMPLE AVE,2545 Semple Ave
2015,8/8/2015 5:00,10000,HOMICIDE,4600,ROSALIE ST,4600 ROSALIE ST,4600 Rosalie St
2015,8/12/2015 2:50,10000,HOMICIDE,4528,LABADIE AVE,4528 LABADIE AVE,4528 Labadie Ave
2015,8/12/2015 21:00,10000,HOMICIDE,4422,MAFFITT AVE,4422 MAFFITT AVE,4422 Maffitt Ave
2015,8/12/2015 23:00,10000,HOMICIDE,2718,BLAIR AVE,2718 BLAIR AVE,2718 Blair Ave
2015,8/13/2015 0:17,10000,HOMICIDE,6039,SHULTE AVE,6039 SHULTE AVE,6039 Shulte Ave
2015,8/13/2015 0:17,10000,HOMICIDE,6039,SHULTE AVE,6039 SHULTE AVE,6039 Shulte Ave
2015,8/15/2015 20:43,10000,HOMICIDE,2834,N 21ST ST,2834 N 21ST ST,2834 N 21st St
2015,8/17/2015 21:12,10000,HOMICIDE,785,AUBERT AVE,785 AUBERT AVE,785 Aubert Ave
2015,8/18/2015 19:37,10000,HOMICIDE,2503,N TAYLOR AVE,2503 N TAYLOR AVE,2503 N Taylor Ave
2015,08/19/2015 11:43,10000,HOMICIDE,1241,WALTON,1241 WALTON,1241 Walton
2015,8/19/2015 18:15,10000,HOMICIDE,4234,N 20TH ST,4234 N 20TH ST,4234 N 20th St
2015,8/21/2015 3:25,10000,HOMICIDE,311,EICHELBERGER ST,311 EICHELBERGER ST,311 Eichelberger St
2015,8/22/2015 4:00,10000,HOMICIDE,2048,E OBEAR AVE,2048 E OBEAR AVE,2048 E Obear Ave
2015,8/24/2015 2:03,10000,HOMICIDE,7600,S BROADWAY,7600 S BROADWAY,7600 S Broadway
2015,08/25/2015 07:21,10000,HOMICIDE,1246,EUCLID,1246 EUCLID,1246 Euclid
2015,8/26/2015 17:13,10000,HOMICIDE,4739,GOODFELLOW BLVD,4739 GOODFELLOW BLVD,4739 Goodfellow Blvd
2015,8/27/2015 1:04,10000,HOMICIDE,3617,MARINE AVE,3617 MARINE AVE,3617 Marine Ave
2015,8/30/2015 19:25,10000,HOMICIDE,3310,TEXAS AVE,3310 TEXAS AVE,3310 Texas Ave
2015,09/01/2015 21:33,10000,HOMICIDE,8455,NEWBY ST,8455 NEWBY ST,8455 Newby St
2015,09/07/2015 21:03,10000,HOMICIDE,1481,SHAWMUT PL,1481 SHAWMUT PL,1481 Shawmut Pl
2015,09/08/2015 12:45,10000,HOMICIDE,6015,SUBURBAN AVE,6015 SUBURBAN AVE,6015 Suburban Ave
2015,09/09/2015 19:37,10000,HOMICIDE,8901,RIVERVIEW BLVD,8901 RIVERVIEW BLVD,8901 Riverview Blvd
2015,09/12/2015 01:56,10000,HOMICIDE,49,COTE BRILLIANTE AVE,49 COTE BRILLIANTE AVE,49 Cote Brilliante Ave
2015,09/12/2015 06:02,10000,HOMICIDE,8959,NEWBY ST,8959 NEWBY ST,8959 Newby St
2015,09/13/2015 09:25,10000,HOMICIDE,6033,EMMA AVE,6033 EMMA AVE,6033 Emma Ave
2015,09/14/2015 10:52,10000,HOMICIDE,5051,ARLINGTON AVE,5051 ARLINGTON AVE,5051 Arlington Ave
2015,09/14/2015 16:07,10000,HOMICIDE,4451,LABADIE AVE,4451 LABADIE AVE,4451 Labadie Ave
2015,09/16/2015 09:30,10000,HOMICIDE,133,E KRAUSS ST,133 E KRAUSS ST,133 E Krauss St
2015,09/18/2015 14:18,10000,HOMICIDE,4131,S GRAND BLVD,4131 S GRAND BLVD,4131 S Grand Blvd
2015,09/23/2015 11:45,10000,HOMICIDE,3416,DUNNICA AVE,3416 DUNNICA AVE,3416 Dunnica Ave
2015,09/23/2015 22:49,10000,HOMICIDE,854,CANAAN AVE,854 CANAAN AVE,854 Canaan Ave
2015,09/25/2015 08:48,10000,HOMICIDE,2709,MARCUS AVE,2709 MARCUS AVE,2709 Marcus Ave
2015,09/26/2015 18:45,10000,HOMICIDE,3601,LOUGHBOROUGH AVE,3601 LOUGHBOROUGH AVE,3601 Loughborough Ave
2015,09/28/2015 23:05,10000,HOMICIDE,4145,SHREVE AVE,4145 SHREVE AVE,4145 Shreve Ave
2015,10/1/2015 22:20,10000,HOMICIDE,4410,SEXAUER AVE,4410 SEXAUER AVE,4410 Sexauer Ave
2015,10/3/2015 19:00,10000,HOMICIDE,8029,FREDERICK ST,8029 FREDERICK ST,8029 Frederick St
2015,10/6/2015 18:20,10000,HOMICIDE,1966,E WARNE AVE,1966 E WARNE AVE,1966 E Warne Ave
2015,10/7/2015 8:55,10000,HOMICIDE,2019,S JEFFERSON AVE,2019 S JEFFERSON AVE,2019 S Jefferson Ave
2015,10/10/2015 14:57,10000,HOMICIDE,4718,S GRAND BLVD,4718 S GRAND BLVD,4718 S Grand Blvd
2015,10/10/2015 20:10,10000,HOMICIDE,4115,W PENROSE ST,4115 W PENROSE ST,4115 W Penrose St
2015,10/11/2015 15:40,10000,HOMICIDE,3846,SAINT LOUIS AVE,3846 SAINT LOUIS AVE,3846 Saint Louis Ave
2015,10/21/2015 2:00,10000,HOMICIDE,1305,GOODFELLOW BLVD,1305 GOODFELLOW BLVD,1305 Goodfellow Blvd
2015,10/21/2015 21:00,10000,HOMICIDE,1804,N LEFFINGWELL AVE,1804 N LEFFINGWELL AVE,1804 N Leffingwell Ave
2015,10/22/2015 20:32,10000,HOMICIDE,1911,GOODFELLOW BLVD,1911 GOODFELLOW BLVD,1911 Goodfellow Blvd
2015,10/22/2015 20:32,10000,HOMICIDE,1911,GOODFELLOW BLVD,1911 GOODFELLOW BLVD,1911 Goodfellow Blvd
2015,10/25/2015 22:40,10000,HOMICIDE,5971,GOODFELLOW BLVD,5971 GOODFELLOW BLVD,5971 Goodfellow Blvd
2015,10/27/2015 19:10,10000,HOMICIDE,2612,UNION BLVD,2612 UNION BLVD,2612 Union Blvd
2015,10/28/2015 22:37,10000,HOMICIDE,4470,TAFT AVE,4470 TAFT AVE,4470 Taft Ave
2015,10/28/2015 22:37,10000,HOMICIDE,4470,TAFT AVE,4470 TAFT AVE,4470 Taft Ave
2015,10/30/2015 14:57,10000,HOMICIDE,3618,COOK AVE,3618 COOK AVE,3618 Cook Ave
2015,11/01/2015 19:00,10000,HOMICIDE,956,HAMILTON AVE,956 HAMILTON AVE,956 Hamilton Ave
2015,11/03/2015 23:44,10000,HOMICIDE,2653,CALIFORNIA AVE,2653 CALIFORNIA AVE,2653 California Ave
2015,11/03/2015 23:44,10000,HOMICIDE,2653,CALIFORNIA AVE,2653 CALIFORNIA AVE,2653 California Ave
2015,11/08/2015 20:15,10000,HOMICIDE,3620,N GRAND BLVD,3620 N GRAND BLVD,3620 N Grand Blvd
2015,11/08/2015 22:10,10000,HOMICIDE,5252,THRUSH AVE,5252 THRUSH AVE,5252 Thrush Ave
2015,11/14/2015 14:00,10000,HOMICIDE,4613,N MARKET ST,4613 N MARKET ST,4613 N Market St
2015,11/17/2015 23:17,10000,HOMICIDE,3714,HEBERT ST,3714 HEBERT ST,3714 Hebert St
2015,11/18/2015 01:35,10000,HOMICIDE,1476,HICKORY LN,1476 HICKORY LN,1476 Hickory Ln
2015,11/22/2015 22:30,10000,HOMICIDE,3212,BARRETT ST,3212 BARRETT ST,3212 Barrett St
2015,11/25/2015 08:26,10000,HOMICIDE,4902,EMERSON AVE,4902 EMERSON AVE,4902 Emerson Ave
2015,11/29/2015 00:49,10000,HOMICIDE,5979,RIVERVIEW BLVD,5979 RIVERVIEW BLVD,5979 Riverview Blvd
2015,11/30/2015 23:55,10000,HOMICIDE,4038,N GRAND BLVD,4038 N GRAND BLVD,4038 N Grand Blvd
2015,12/02/2015 12:09,10000,HOMICIDE,3101,N 20TH ST,3101 N 20TH ST,3101 N 20th St
2015,12/02/2015 12:50,10000,HOMICIDE,2931,N NEWSTEAD AVE,2931 N NEWSTEAD AVE,2931 N Newstead Ave
2015,12/03/2015 02:08,10000,HOMICIDE,5120,LABADIE AVE,5120 LABADIE AVE,5120 Labadie Ave
2015,12/04/2015 17:00,10000,HOMICIDE,3509,ILLINOIS AVE,3509 ILLINOIS AVE,3509 Illinois Ave
2015,12/08/2015 21:50,10000,HOMICIDE,3745,ST LOUIS AVE,3745 ST LOUIS AVE,3745 St Louis Ave
2015,12/11/2015 14:35,10000,HOMICIDE,5939,GOODFELLOW BLVD,5939 GOODFELLOW BLVD,5939 Goodfellow Blvd
2015,12/13/2015 10:04,10000,HOMICIDE,3715,LINCOLN AVE,3715 LINCOLN AVE,3715 Lincoln Ave
2015,12/15/2015 00:12,10000,HOMICIDE,4400,KENNERLY,4400 KENNERLY,4400 Kennerly
2015,12/19/2015 18:40,10000,HOMICIDE,5059,ALCOTT AVE,5059 ALCOTT AVE,5059 Alcott Ave
2016,01/08/2016 19:12,10000,HOMICIDE,2937,HEBERT ST,2937 HEBERT ST,2937 Hebert St
2016,01/10/2016 22:31,10000,HOMICIDE,1400,OFALLON ST,1400 OFALLON ST,1400 Ofallon St
2016,01/10/2016 22:31,10000,HOMICIDE,1400,OFALLON ST,1400 OFALLON ST,1400 Ofallon St
2016,01/12/2016 10:45,10000,HOMICIDE,1523,DESTREHAN ST,1523 DESTREHAN ST,1523 Destrehan St
2016,01/13/2016 15:13,10000,HOMICIDE,1310,N 8TH ST,1310 N 8TH ST,1310 N 8th St
2016,01/15/2016 08:32,10000,HOMICIDE,3911,GARFIELD,3911 GARFIELD,3911 Garfield
2016,01/17/2016 15:30,10000,HOMICIDE,5319,PATTON AVE,5319 PATTON AVE,5319 Patton Ave
2016,01/17/2016 18:06,10000,HOMICIDE,3517,GRAND,3517 GRAND,3517 Grand
2016,01/18/2016 10:40,10000,HOMICIDE,4040,ST FERDINAND AVE,4040 ST FERDINAND AVE,4040 St Ferdinand Ave
2016,01/18/2016 21:25,10000,HOMICIDE,5068,W FLORISSANT AVE,5068 W FLORISSANT AVE,5068 W Florissant Ave
2016,01/18/2016 22:25,10000,HOMICIDE,2330,HEBERT ST,2330 HEBERT ST,2330 Hebert St
2016,01/23/2016 01:03,10000,HOMICIDE,5590,W FLORISSANT AVE,5590 W FLORISSANT AVE,5590 W Florissant Ave
2016,01/24/2016 17:10,10000,HOMICIDE,710,CLARENDON AVE,710 CLARENDON AVE,710 Clarendon Ave
2016,01/30/2016 00:30,10000,HOMICIDE,3927,GREER AVE,3927 GREER AVE,3927 Greer Ave
2016,01/30/2016 00:30,10000,HOMICIDE,3927,GREER AVE,3927 GREER AVE,3927 Greer Ave
2016,01/30/2016 13:00,10000,HOMICIDE,9075,GOODFELLOW BLVD,9075 GOODFELLOW BLVD,9075 Goodfellow Blvd
2016,01/31/2016 23:33,10000,HOMICIDE,7934,CHURCH RD,7934 CHURCH RD,7934 Church Rd
2016,02/12/2016 01:20,10000,HOMICIDE,3012,WALTON PL,3012 WALTON PL,3012 Walton Pl
2016,02/14/2016 23:40,10000,HOMICIDE,3745,ST LOUIS AVE,3745 ST LOUIS AVE,3745 St Louis Ave
2016,02/21/2016 13:00,10000,HOMICIDE,4095,BOWEN ST,4095 BOWEN ST,4095 Bowen St
2016,02/23/2016 00:40,10000,HOMICIDE,4719,BESSIE CT,4719 BESSIE CT,4719 Bessie Ct
2016,03/03/2016 01:39,10000,HOMICIDE,816,GEYER AVE,816 GEYER AVE,816 Geyer Ave
2016,03/07/2016 14:55,10000,HOMICIDE,4225,W LABADIE AVE,4225 W LABADIE AVE,4225 W Labadie Ave
2016,03/08/2016 18:43,10000,HOMICIDE,4541,N KINGSHIGHWAY BLVD,4541 N KINGSHIGHWAY BLVD,4541 N Kingshighway Blvd
2016,03/10/2016 17:45,10000,HOMICIDE,7000,NOTTINGHAM AVE,7000 NOTTINGHAM AVE,7000 Nottingham Ave
2016,03/11/2016 11:00,10000,HOMICIDE,2529,SEMPLE AVE,2529 SEMPLE AVE,2529 Semple Ave
2016,03/14/2016 20:00,10000,HOMICIDE,3964,NATURAL BRIDGE AVE,3964 NATURAL BRIDGE AVE,3964 Natural Bridge Ave
2016,03/19/2016 14:11,10000,HOMICIDE,410,S EUCLID AVE,410 S EUCLID AVE,410 S Euclid Ave
2016,03/19/2016 14:45,10000,HOMICIDE,3904,LEXINGTON AVE,3904 LEXINGTON AVE,3904 Lexington Ave
2016,03/22/2016 12:19,10000,HOMICIDE,4443,LABADIE,4443 LABADIE,4443 Labadie
2016,03/23/2016 03:00,10000,HOMICIDE,4820,ANDERSON AVE,4820 ANDERSON AVE,4820 Anderson Ave
2016,03/23/2016 07:19,10000,HOMICIDE,4129,ENRIGHT AVE,4129 ENRIGHT AVE,4129 Enright Ave
2016,03/23/2016 07:19,10000,HOMICIDE,4129,ENRIGHT AVE,4129 ENRIGHT AVE,4129 Enright Ave
2016,03/23/2016 17:57,10000,HOMICIDE,4262,W EVANS AVE,4262 W EVANS AVE,4262 W Evans Ave
2016,03/24/2016 15:25,10000,HOMICIDE,4236,WEST PINE BLVD,4236 WEST PINE BLVD,4236 West Pine Blvd
2016,03/26/2016 13:30,10000,HOMICIDE,5864,TERRY AVE,5864 TERRY AVE,5864 Terry Ave
2016,03/29/2016 13:35,10000,HOMICIDE,341,CHRISTIAN AVE,341 CHRISTIAN AVE,341 Christian Ave
2016,03/30/2016 14:00,10000,HOMICIDE,5705,MIMIKA AVE,5705 MIMIKA AVE,5705 Mimika Ave
2016,03/30/2016 23:07,10000,HOMICIDE,3617,WINNEBAGO ST,3617 WINNEBAGO ST,3617 Winnebago St
2016,04/03/2016 23:35,10000,HOMICIDE,20,S 4TH ST,20 S 4TH ST,20 S 4th St
2016,04/04/2016 03:52,10000,HOMICIDE,5903,CATES AVE,5903 CATES AVE,5903 Cates Ave
2016,04/05/2016 22:14,10000,HOMICIDE,517,ANTELOPE ST,517 ANTELOPE ST,517 Antelope St
2016,04/11/2016 17:00,10000,HOMICIDE,4847,RIVERVIEW BLVD,4847 RIVERVIEW BLVD,4847 Riverview Blvd
2016,04/11/2016 21:00,10000,HOMICIDE,3715,N 23RD ST,3715 N 23RD ST,3715 N 23rd St
2016,04/14/2016 12:35,10000,HOMICIDE,4746,S COMPTON AVE,4746 S COMPTON AVE,4746 S Compton Ave
2016,04/15/2016 09:10,10000,HOMICIDE,2711,HADLEY ST,2711 HADLEY ST,2711 Hadley St
2016,04/15/2016 09:10,10000,HOMICIDE,2711,HADLEY ST,2711 HADLEY ST,2711 Hadley St
2016,04/18/2016 11:50,10000,HOMICIDE,3707,CALIFORNIA AVE,3707 CALIFORNIA AVE,3707 California Ave
2016,04/19/2016 05:45,10000,HOMICIDE,4747,MCMILLAN AVE,4747 MCMILLAN AVE,4747 Mcmillan Ave
2016,04/19/2016 11:38,10000,HOMICIDE,2764,BACON,2764 BACON,2764 Bacon
2016,04/20/2016 14:11,10000,HOMICIDE,5212,VERNON AVE,5212 VERNON AVE,5212 Vernon Ave
2016,04/22/2016 11:05,10000,HOMICIDE,1423,NEWHOUSE AVE,1423 NEWHOUSE AVE,1423 Newhouse Ave
2016,04/23/2016 00:50,10000,HOMICIDE,2917,S JEFFERSON AVE,2917 S JEFFERSON AVE,2917 S Jefferson Ave
2016,04/23/2016 22:00,10000,HOMICIDE,5227,GENEVIEVE AVE,5227 GENEVIEVE AVE,5227 Genevieve Ave
2016,04/24/2016 23:04,10000,HOMICIDE,4209,IOWA AVE,4209 IOWA AVE,4209 Iowa Ave
2016,04/26/2016 15:49,10000,HOMICIDE,5051,MINERVA AVE,5051 MINERVA AVE,5051 Minerva Ave
2016,04/27/2016 21:54,10000,HOMICIDE,4274,HUMPHREY ST,4274 HUMPHREY ST,4274 Humphrey St
2016,04/27/2016 22:39,10000,HOMICIDE,4977,PLOVER AVE,4977 PLOVER AVE,4977 Plover Ave
2016,04/28/2016 21:13,10000,HOMICIDE,0,UNKNOWN,NA,
2016,04/29/2016 21:10,10000,HOMICIDE,5467,GILMORE AVE,5467 GILMORE AVE,5467 Gilmore Ave
2016,04/29/2016 23:04,10000,HOMICIDE,5010,WREN AVE,5010 WREN AVE,5010 Wren Ave
2016,04/30/2016 22:40,10000,HOMICIDE,3854,S 1ST ST,3854 S 1ST ST,3854 S 1st St
2016,05/01/2016 09:25,10000,HOMICIDE,6041,W FLORISSANT AVE,6041 W FLORISSANT AVE,6041 W Florissant Ave
2016,05/04/2016 00:43,10000,HOMICIDE,3690,HAMILTON AVE,3690 HAMILTON AVE,3690 Hamilton Ave
2016,05/15/2016 09:30,10000,HOMICIDE,6043,BARTMER,6043 BARTMER,6043 Bartmer
2016,05/15/2016 21:38,10000,HOMICIDE,3009,DAKOTA ST,3009 DAKOTA ST,3009 Dakota St
2016,05/20/2016 03:23,10000,HOMICIDE,4126,W FLORISSANT AVE,4126 W FLORISSANT AVE,4126 W Florissant Ave
2016,05/22/2016 04:43,10000,HOMICIDE,4422,ELMBANK AVE,4422 ELMBANK AVE,4422 Elmbank Ave
2016,05/22/2016 04:43,10000,HOMICIDE,4422,ELMBANK AVE,4422 ELMBANK AVE,4422 Elmbank Ave
2016,05/22/2016 04:43,10000,HOMICIDE,4422,ELMBANK AVE,4422 ELMBANK AVE,4422 Elmbank Ave
2016,05/22/2016 22:29,10000,HOMICIDE,1110,WASHINGTON AVE,1110 WASHINGTON AVE,1110 Washington Ave
2016,05/24/2016 13:07,10000,HOMICIDE,10900,RIVERVIEW DR,10900 RIVERVIEW DR,10900 Riverview Dr
2016,05/24/2016 20:14,10000,HOMICIDE,4938,NATURAL BRIDGE AVE,4938 NATURAL BRIDGE AVE,4938 Natural Bridge Ave
2016,05/27/2016 02:09,10000,HOMICIDE,5894,WABADA AVE,5894 WABADA AVE,5894 Wabada Ave
2016,05/27/2016 21:39,10000,HOMICIDE,4017,GLASGOW AVE,4017 GLASGOW AVE,4017 Glasgow Ave
2016,05/28/2016 13:49,10000,HOMICIDE,4446,LABADIE AVE,4446 LABADIE AVE,4446 Labadie Ave
2016,05/28/2016 17:00,10000,HOMICIDE,4511,MARGARETTA AVE,4511 MARGARETTA AVE,4511 Margaretta Ave
2016,05/30/2016 22:32,10000,HOMICIDE,900,SPRUCE ST,900 SPRUCE ST,900 Spruce St
2016,06/03/2016 18:30,10000,HOMICIDE,4947,W FLORISSANT AVE,4947 W FLORISSANT AVE,4947 W Florissant Ave
2016,06/08/2016 15:21,10000,HOMICIDE,3707,CALIFORNIA AVE,3707 CALIFORNIA AVE,3707 California Ave
2016,06/09/2016 01:18,10000,HOMICIDE,4545,OLIVE ST,4545 OLIVE ST,4545 Olive St
2016,06/09/2016 08:28,10000,HOMICIDE,4257,SHREVE,4257 SHREVE,4257 Shreve
2016,06/09/2016 19:00,10000,HOMICIDE,1368,BURD AVE,1368 BURD AVE,1368 Burd Ave
2016,06/09/2016 19:00,10000,HOMICIDE,1368,BURD AVE,1368 BURD AVE,1368 Burd Ave
2016,06/09/2016 21:20,10000,HOMICIDE,3517,BINGHAM AVE,3517 BINGHAM AVE,3517 Bingham Ave
2016,06/12/2016 21:55,10000,HOMICIDE,4670,S SPRING AVE,4670 S SPRING AVE,4670 S Spring Ave
2016,06/13/2016 20:48,10000,HOMICIDE,4602,COTTAGE AVE,4602 COTTAGE AVE,4602 Cottage Ave
2016,06/14/2016 14:45,10000,HOMICIDE,5577,ERA AVE,5577 ERA AVE,5577 Era Ave
2016,06/15/2016 03:52,10000,HOMICIDE,5014,W FLORISSANT AVE,5014 W FLORISSANT AVE,5014 W Florissant Ave
2016,06/28/2016 14:55,10000,HOMICIDE,1501,N VANDEVENTER AVE,1501 N VANDEVENTER AVE,1501 N Vandeventer Ave
2016,06/29/2016 23:55,10000,HOMICIDE,1455,CLINTON ST,1455 CLINTON ST,1455 Clinton St
2016,06/30/2016 00:30,10000,HOMICIDE,2922,TEXAS AVE,2922 TEXAS AVE,2922 Texas Ave
2016,06/30/2016 00:30,10000,HOMICIDE,2922,TEXAS AVE,2922 TEXAS AVE,2922 Texas Ave
2016,06/30/2016 15:02,10000,HOMICIDE,5343,COTE BRILLIANTE AVE,5343 COTE BRILLIANTE AVE,5343 Cote Brilliante Ave
2016,06/30/2016 15:02,10000,HOMICIDE,5343,COTE BRILLIANTE AVE,5343 COTE BRILLIANTE AVE,5343 Cote Brilliante Ave
2016,07/01/2016 10:23,10000,HOMICIDE,101,PENROSE ST,101 PENROSE ST,101 Penrose St
2016,07/02/2016 23:30,10000,HOMICIDE,4185,ENRIGHT AVE,4185 ENRIGHT AVE,4185 Enright Ave
2016,07/04/2016 11:49,10000,HOMICIDE,4263,W PAGE BLVD,4263 W PAGE BLVD,4263 W Page Blvd
2016,07/04/2016 11:49,10000,HOMICIDE,4263,W PAGE BLVD,4263 W PAGE BLVD,4263 W Page Blvd
2016,07/04/2016 21:45,10000,HOMICIDE,5538,ERA AVE,5538 ERA AVE,5538 Era Ave
2016,07/04/2016 21:45,10000,HOMICIDE,5538,ERA AVE,5538 ERA AVE,5538 Era Ave
2016,07/04/2016 22:32,10000,HOMICIDE,1450,LASALLE LN,1450 LASALLE LN,1450 Lasalle Ln
2016,07/08/2016 01:00,10000,HOMICIDE,3845,FOLSOM AVE,3845 FOLSOM AVE,3845 Folsom Ave
2016,07/08/2016 02:05,10000,HOMICIDE,8209,S BROADWAY,8209 S BROADWAY,8209 S Broadway
2016,07/09/2016 02:20,10000,HOMICIDE,2572,NATURAL BRIDGE AVE,2572 NATURAL BRIDGE AVE,2572 Natural Bridge Ave
2016,07/13/2016 22:30,10000,HOMICIDE,3009,MIAMI ST,3009 MIAMI ST,3009 Miami St
2016,07/13/2016 22:30,10000,HOMICIDE,3009,MIAMI ST,3009 MIAMI ST,3009 Miami St
2016,07/14/2016 01:45,10000,HOMICIDE,112,BELLERIVE BLVD,112 BELLERIVE BLVD,112 Bellerive Blvd
2016,07/16/2016 01:52,10000,HOMICIDE,5343,THEODOSIA AVE,5343 THEODOSIA AVE,5343 Theodosia Ave
2016,07/16/2016 02:21,10000,HOMICIDE,3101,N GRAND BLVD,3101 N GRAND BLVD,3101 N Grand Blvd
2016,07/16/2016 20:52,10000,HOMICIDE,0,N SPRING AVE / SULLIVAN AVE,N SPRING AVE / SULLIVAN AVE,N Spring Ave at Sullivan Ave
2016,07/29/2016 02:00,10000,HOMICIDE,3744,ALDINE AVE,3744 ALDINE AVE,3744 Aldine Ave
2016,07/31/2016 22:40,10000,HOMICIDE,4830,LABADIE AVE,4830 LABADIE AVE,4830 Labadie Ave
2016,08/02/2016 09:36,10000,HOMICIDE,3916,SAINT FERDINAND AVE,3916 SAINT FERDINAND AVE,3916 Saint Ferdinand Ave
2016,08/02/2016 09:36,10000,HOMICIDE,3916,SAINT FERDINAND AVE,3916 SAINT FERDINAND AVE,3916 Saint Ferdinand Ave
2016,08/03/2016 03:55,10000,HOMICIDE,5203,MAFFITT AVE,5203 MAFFITT AVE,5203 Maffitt Ave
2016,08/04/2016 18:55,10000,HOMICIDE,5347,TERRY AVE,5347 TERRY AVE,5347 Terry Ave
2016,08/07/2016 03:30,10000,HOMICIDE,4244,CHOUTEAU AVE,4244 CHOUTEAU AVE,4244 Chouteau Ave
2016,08/07/2016 03:30,10000,HOMICIDE,4244,CHOUTEAU AVE,4244 CHOUTEAU AVE,4244 Chouteau Ave
2016,08/08/2016 13:10,10000,HOMICIDE,3958,WASHINGTON AVE,3958 WASHINGTON AVE,3958 Washington Ave
2016,08/11/2016 23:45,10000,HOMICIDE,5804,DEGIVERVILLE AVE,5804 DEGIVERVILLE AVE,5804 Degiverville Ave
2016,08/12/2016 00:57,10000,HOMICIDE,0,GASCONADE ST / I 55 SOUTHBOUND,GASCONADE ST / I 55 SOUTHBOUND,Gasconade St at I 55 Southbound
